c10xc2,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc3,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc4,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc5,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc6,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc7,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc8,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c10xc9,32245.5,8940,16072.5,16135.5,5539.5,3328.5,18885,5928,1708.5,6181.5,2206.5,8401.5,2701.5,2020.5,6316.5,2355,24022.5,3975,0,4588.5,8301,954,18190.5,8685,1758,2436,2259,2455.5,6972,7584,5604,11484,1537.5,6826.5,3970.5,2505,7231.5,1557,5143.5,2356.5,4893,2401.5,6181.5,0,0,1488,2239.5,1551,3732,1096.5,12163.5,0,0,0,0,0,0,0,0,29257.5,8736,15694.5,17592,3076.5,3207,19617,6655.5,1288.5,6690,1129.5,6559.5,5400,1522.5,5059.5,3010.5,19086,6829.5,0,2712,6112.5,8478,18304.5,7441.5,2040,2458.5,3822,2124,7558.5,9051,7111.5,10389,1455,8544,4275,2842.5,7591.5,916.5,6477,4128,4515,1741.5,6696,0,0,1393.5,1612.5,1761,3385.5,1759.5,8277,0,0,0,0,0,0,0,0,0
c11xc10,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc12,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc13,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc14,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc15,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc16,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc17,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc18,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc1,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc2,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc3,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc4,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc5,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
c11xc6,27903,7077,17592,15262.5,3195,4375.5,16083,11809.5,2457,4861.5,1944,5905.5,2599.5,2677.5,4648.5,2605.5,14287.5,7911,0,4395,3513,2698.5,20037,10189.5,2883,2056.5,2322,3024,6307.5,5806.5,5493,10731,2002.5,6909,3157.5,1968,3868.5,4234.5,5824.5,2286,2502,1849.5,7077,0,0,1152,1992,1206,2797.5,1345.5,13771.5,0,0,0,0,0,0,0,0,31374,6994.5,16755,13140,3393,3138,17019,9496.5,2817,3094.5,4480.5,4318.5,6325.5,2728.5,2785.5,3756,12720,8026.5,0,4681.5,2503.5,8541,19525.5,8517,4125,1348.5,1677,3247.5,5626.5,5184,9664.5,8101.5,1878,7158,3507,1443,4483.5,3195,3901.5,4869,2980.5,3813,3472.5,0,0,1974,2878.5,946.5,1825.5,1422,10744.5,0,0,0,0,0,0,0,0,0
