g1xg10,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg2,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg3,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg4,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg5,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg6,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg7,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg8,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g1xg9,0,0,0,12716,0,12352,10331,0,3163,16502,10744,7764,7264,3038,2756,12657,70424,1712,9735,4951,2366,4495,0,0,0,131906,0,23957,4682,2729,5165,0,2830,0,3615,3670,0,5927,8389,11897,698,3704,2033,4185,6710,10123,1787,8961,4377,2273,3524,19548,0,0,4723,0,0,6550,4584,35338,5835,1577,1183,5820,5137,10901,3907,13069,15308,0,0,0,0,0,0,0,0,0,0,11915,0,13176,12020,0,2406,18752,8301,6063,7954,3825,4345,15025,60606,2892,9292,4126,4026,5853,0,0,0,110136,0,21840,5144,3297,6465,0,2964,0,4152,3978,0,8195,4372,14323,1641,3741,3833,3942,8590,10135,2180,7927,4365,3692,3390,19526,0,0,5454,0,0,6814,4418,33827,8691,808,1065,5057,3833,10800,3261,17008,13722,0,0,0,0,0,0,0
g2xg10,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg1,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg3,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg4,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg5,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg6,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg7,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg8,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g2xg9,0,0,0,13378,0,14405,10796,0,3406,15744,8814,5964,6747,3177,3514,14992,73069,2379,9564,4796,4360,4853,0,0,0,127238,0,24672,3831,2923,4892,0,3251,0,4673,3235,0,8991,7857,14469,1177,3284,3183,5286,5162,12530,3438,9322,4720,1006,2766,21294,0,0,4509,0,0,5427,3966,37494,6936,1196,564,7024,5125,10264,3491,13457,12669,0,0,0,0,0,0,0,0,0,0,12549,0,12752,11617,0,2321,17511,11357,5962,6081,3579,4076,15932,70166,2432,9148,4259,3109,5460,0,0,0,112071,0,23190,4592,4117,5620,0,3839,0,4618,3255,0,8596,7079,19579,1389,2171,4450,3439,7829,12205,3520,6798,3923,4503,4125,28794,0,0,5959,0,0,4802,3543,36703,5630,912,715,3478,2303,13504,4381,13906,14769,0,0,0,0,0,0,0
g3xg10,0,0,0,21993,0,13267,12837,0,3142,17095,13380,7838,6924,4432,3759,15223,81823,3058,10480,6193,3520,7126,0,0,0,144450,0,22320,3722,3497,5524,0,4487,0,5025,3267,0,6987,7317,10982,1803,3076,3077,3770,9968,15112,1458,9658,6928,2507,3221,19547,0,0,4558,0,0,6901,5178,33176,5583,1370,668,7107,6731,13854,3366,12922,12617,0,0,0,0,0,0,0,0,0,0,17476,0,13522,14549,0,2731,21063,11728,6695,9458,4078,4451,14244,76093,4024,10182,5894,2784,5675,0,0,0,134558,0,23101,3397,4089,5292,0,4992,0,6188,3120,0,9093,9931,16985,1612,2960,3140,3799,13093,13823,1727,9261,6764,3995,3663,20420,0,0,4780,0,0,7028,3560,33611,7188,1192,614,3599,3790,11682,3421,17660,14076,0,0,0,0,0,0,0
g3xg1,0,0,0,21993,0,13267,12837,0,3142,17095,13380,7838,6924,4432,3759,15223,81823,3058,10480,6193,3520,7126,0,0,0,144450,0,22320,3722,3497,5524,0,4487,0,5025,3267,0,6987,7317,10982,1803,3076,3077,3770,9968,15112,1458,9658,6928,2507,3221,19547,0,0,4558,0,0,6901,5178,33176,5583,1370,668,7107,6731,13854,3366,12922,12617,0,0,0,0,0,0,0,0,0,0,17476,0,13522,14549,0,2731,21063,11728,6695,9458,4078,4451,14244,76093,4024,10182,5894,2784,5675,0,0,0,134558,0,23101,3397,4089,5292,0,4992,0,6188,3120,0,9093,9931,16985,1612,2960,3140,3799,13093,13823,1727,9261,6764,3995,3663,20420,0,0,4780,0,0,7028,3560,33611,7188,1192,614,3599,3790,11682,3421,17660,14076,0,0,0,0,0,0,0
g3xg2,0,0,0,21993,0,13267,12837,0,3142,17095,13380,7838,6924,4432,3759,15223,81823,3058,10480,6193,3520,7126,0,0,0,144450,0,22320,3722,3497,5524,0,4487,0,5025,3267,0,6987,7317,10982,1803,3076,3077,3770,9968,15112,1458,9658,6928,2507,3221,19547,0,0,4558,0,0,6901,5178,33176,5583,1370,668,7107,6731,13854,3366,12922,12617,0,0,0,0,0,0,0,0,0,0,17476,0,13522,14549,0,2731,21063,11728,6695,9458,4078,4451,14244,76093,4024,10182,5894,2784,5675,0,0,0,134558,0,23101,3397,4089,5292,0,4992,0,6188,3120,0,9093,9931,16985,1612,2960,3140,3799,13093,13823,1727,9261,6764,3995,3663,20420,0,0,4780,0,0,7028,3560,33611,7188,1192,614,3599,3790,11682,3421,17660,14076,0,0,0,0,0,0,0
g3xg4,0,0,0,21993,0,13267,12837,0,3142,17095,13380,7838,6924,4432,3759,15223,81823,3058,10480,6193,3520,7126,0,0,0,144450,0,22320,3722,3497,5524,0,4487,0,5025,3267,0,6987,7317,10982,1803,3076,3077,3770,9968,15112,1458,9658,6928,2507,3221,19547,0,0,4558,0,0,6901,5178,33176,5583,1370,668,7107,6731,13854,3366,12922,12617,0,0,0,0,0,0,0,0,0,0,17476,0,13522,14549,0,2731,21063,11728,6695,9458,4078,4451,14244,76093,4024,10182,5894,2784,5675,0,0,0,134558,0,23101,3397,4089,5292,0,4992,0,6188,3120,0,9093,9931,16985,1612,2960,3140,3799,13093,13823,1727,9261,6764,3995,3663,20420,0,0,4780,0,0,7028,3560,33611,7188,1192,614,3599,3790,11682,3421,17660,14076,0,0,0,0,0,0,0
g3xg5,0,0,0,21993,0,13267,12837,0,3142,17095,13380,7838,6924,4432,3759,15223,81823,3058,10480,6193,3520,7126,0,0,0,144450,0,22320,3722,3497,5524,0,4487,0,5025,3267,0,6987,7317,10982,1803,3076,3077,3770,9968,15112,1458,9658,6928,2507,3221,19547,0,0,4558,0,0,6901,5178,33176,5583,1370,668,7107,6731,13854,3366,12922,12617,0,0,0,0,0,0,0,0,0,0,17476,0,13522,14549,0,2731,21063,11728,6695,9458,4078,4451,14244,76093,4024,10182,5894,2784,5675,0,0,0,134558,0,23101,3397,4089,5292,0,4992,0,6188,3120,0,9093,9931,16985,1612,2960,3140,3799,13093,13823,1727,9261,6764,3995,3663,20420,0,0,4780,0,0,7028,3560,33611,7188,1192,614,3599,3790,11682,3421,17660,14076,0,0,0,0,0,0,0
g3xg6,0,0,0,21993,0,13267,12837,0,3142,17095,13380,7838,6924,4432,3759,15223,81823,3058,10480,6193,3520,7126,0,0,0,144450,0,22320,3722,3497,5524,0,4487,0,5025,3267,0,6987,7317,10982,1803,3076,3077,3770,9968,15112,1458,9658,6928,2507,3221,19547,0,0,4558,0,0,6901,5178,33176,5583,1370,668,7107,6731,13854,3366,12922,12617,0,0,0,0,0,0,0,0,0,0,17476,0,13522,14549,0,2731,21063,11728,6695,9458,4078,4451,14244,76093,4024,10182,5894,2784,5675,0,0,0,134558,0,23101,3397,4089,5292,0,4992,0,6188,3120,0,9093,9931,16985,1612,2960,3140,3799,13093,13823,1727,9261,6764,3995,3663,20420,0,0,4780,0,0,7028,3560,33611,7188,1192,614,3599,3790,11682,3421,17660,14076,0,0,0,0,0,0,0
